timestamp,source,event_id,user,user_role,employment_type,asset_id,site,src,dst,event_type,result,privileged,mfa,bytes_out,evidence,linkage_basis,in_alert_window
2019-04-25 00:00:00+00:00,ToN_IoT network flows (research testbed),NET-192.168.1.31,,,,compromised engineering laptop / attacker foothold,,192.168.1.31,,high attack-labelled outbound flow share,"100% of 30,355 flows",False,False,0,"30,355 outbound flows profiled in the crosswalk","CONTEXT ONLY - behavioural parallel, no shared identifiers",True
2019-04-25 00:00:00+00:00,ToN_IoT network flows (research testbed),NET-192.168.1.32,,,,compromised engineering laptop / attacker foothold,,192.168.1.32,,high attack-labelled outbound flow share,"100% of 27,227 flows",False,False,0,"27,227 outbound flows profiled in the crosswalk","CONTEXT ONLY - behavioural parallel, no shared identifiers",True
2019-04-25 00:00:00+00:00,ToN_IoT network flows (research testbed),NET-192.168.1.33,,,,IIoT gateway or field sensor cluster,,192.168.1.33,,high attack-labelled outbound flow share,"100% of 9,439 flows",False,False,0,"9,439 outbound flows profiled in the crosswalk","CONTEXT ONLY - behavioural parallel, no shared identifiers",True
2019-04-25 00:00:00+00:00,UEBA rule engine,R5-0155,vend069,vendor_technician,vendor,,,41.182.90.6,,ALERT R5,low,False,False,0,ACC018376,derived from the events above,True
2019-04-25 00:02:15+00:00,remote_access_log (synthetic),ACC018378,vend069,vendor_technician,vendor,AST-0124,WORKSHOP-01,10.32.16.10 (NAM),historian,LOGIN_SUCCESS,success,False,True,0,ACC018378,direct - same account,True
2019-04-25 00:02:15+00:00,UEBA rule engine,R3-0015,vend069,vendor_technician,vendor,,,10.32.16.10,,ALERT R3,high,False,False,0,ACC018376|ACC018378,derived from the events above,True
2019-04-25 00:11:00+00:00,UEBA rule engine,R7-0159,vend069,vendor_technician,vendor,AST-0142,,41.182.90.6,,ALERT R7,high,False,False,0,ACC018379,derived from the events above,True
2019-04-25 00:11:00+00:00,UEBA rule engine,R4-0096,vend069,vendor_technician,vendor,AST-0142,,41.182.90.6,,ALERT R4,medium,False,False,0,ACC018379,derived from the events above,True
2019-04-25 00:11:00+00:00,remote_access_log (synthetic),ACC018379,vend069,vendor_technician,vendor,AST-0142,WORKSHOP-01,41.182.90.6 (ZAF),plc_engineering_ws,RESOURCE_ACCESS,success,True,False,14046386,ACC018379,direct - same account,True
2019-04-25 00:23:53+00:00,remote_access_log (synthetic),ACC018385,vend069,vendor_technician,vendor,AST-0124,WORKSHOP-01,10.32.16.10 (NAM),maintenance_portal,RESOURCE_ACCESS,success,False,True,3460156,ACC018385,direct - same account,True
2019-04-25 00:29:00+00:00,UEBA rule engine,R4-0097,vend069,vendor_technician,vendor,AST-0135,,41.182.90.6,,ALERT R4,medium,False,False,0,ACC018390,derived from the events above,True
2019-04-25 00:29:00+00:00,UEBA rule engine,R7-0160,vend069,vendor_technician,vendor,AST-0135,,41.182.90.6,,ALERT R7,high,False,False,0,ACC018390,derived from the events above,True
2019-04-25 00:29:00+00:00,remote_access_log (synthetic),ACC018390,vend069,vendor_technician,vendor,AST-0135,WORKSHOP-01,41.182.90.6 (ZAF),scada_hmi,RESOURCE_ACCESS,success,True,False,9234191,ACC018390,direct - same account,True
2019-04-25 00:30:10+00:00,remote_access_log (synthetic),ACC018391,vend069,vendor_technician,vendor,AST-0133,WORKSHOP-01,10.32.16.10 (NAM),telemetry_broker,LOGOUT,success,False,True,0,ACC018391,direct - same account,True
2019-04-25 00:31:00+00:00,remote_access_log (synthetic),ACC018394,vend069,vendor_technician,vendor,AST-0142,WORKSHOP-01,41.182.90.6 (ZAF),scada_hmi,RESOURCE_ACCESS,success,True,False,6952528,ACC018394,direct - same account,True
2019-04-25 00:31:00+00:00,UEBA rule engine,R7-0161,vend069,vendor_technician,vendor,AST-0142,,41.182.90.6,,ALERT R7,high,False,False,0,ACC018394,derived from the events above,True
2019-04-25 00:31:00+00:00,UEBA rule engine,R4-0098,vend069,vendor_technician,vendor,AST-0142,,41.182.90.6,,ALERT R4,medium,False,False,0,ACC018394,derived from the events above,True
2019-04-25 00:36:00+00:00,remote_access_log (synthetic),ACC018396,vend069,vendor_technician,vendor,AST-0142,WORKSHOP-01,41.182.90.6 (ZAF),plc_engineering_ws,RESOURCE_ACCESS,success,True,False,11827182,ACC018396,direct - same account,True
2019-04-25 00:36:00+00:00,UEBA rule engine,R7-0162,vend069,vendor_technician,vendor,AST-0142,,41.182.90.6,,ALERT R7,high,False,False,0,ACC018396,derived from the events above,True
2019-04-25 00:36:00+00:00,UEBA rule engine,R4-0099,vend069,vendor_technician,vendor,AST-0142,,41.182.90.6,,ALERT R4,medium,False,False,0,ACC018396,derived from the events above,True
2019-04-25 07:54:19+00:00,remote_access_log (synthetic),ACC018601,vend069,vendor_technician,vendor,AST-0152,WORKSHOP-01,10.32.16.10 (NAM),maintenance_portal,LOGIN_FAILURE,failure,False,True,0,ACC018601,direct - same account,True
2019-04-25 07:56:55+00:00,remote_access_log (synthetic),ACC018605,vend069,vendor_technician,vendor,AST-0124,WORKSHOP-01,10.32.16.10 (NAM),cctv_nvr,LOGIN_SUCCESS,success,False,True,0,ACC018605,direct - same account,True
2019-04-25 09:35:32+00:00,remote_access_log (synthetic),ACC018700,vend069,vendor_technician,vendor,AST-0137,WORKSHOP-01,10.32.16.10 (NAM),maintenance_portal,LOGIN_SUCCESS,success,False,True,0,ACC018700,direct - same account,True
2019-04-25 09:50:26+00:00,remote_access_log (synthetic),ACC018708,vend069,vendor_technician,vendor,AST-0137,WORKSHOP-01,10.32.16.10 (NAM),telemetry_broker,LOGOUT,success,False,True,0,ACC018708,direct - same account,True
2019-04-25 12:40:47+00:00,remote_access_log (synthetic),ACC018857,vend069,vendor_technician,vendor,AST-0133,WORKSHOP-01,10.32.16.10 (NAM),maintenance_portal,LOGIN_SUCCESS,success,False,True,0,ACC018857,direct - same account,True
2019-04-25 12:43:27+00:00,remote_access_log (synthetic),ACC018859,vend069,vendor_technician,vendor,AST-0137,WORKSHOP-01,10.32.16.10 (NAM),maintenance_portal,RESOURCE_ACCESS,success,False,True,5760191,ACC018859,direct - same account,True
2019-04-25 12:47:52+00:00,remote_access_log (synthetic),ACC018864,vend069,vendor_technician,vendor,AST-0133,WORKSHOP-01,10.32.16.10 (NAM),telemetry_broker,RESOURCE_ACCESS,success,False,True,960053,ACC018864,direct - same account,True
2019-04-25 12:49:28+00:00,remote_access_log (synthetic),ACC018868,vend069,vendor_technician,vendor,AST-0124,WORKSHOP-01,10.32.16.10 (NAM),maintenance_portal,RESOURCE_ACCESS,success,False,True,642373,ACC018868,direct - same account,True
2019-04-25 13:09:12+00:00,remote_access_log (synthetic),ACC018886,vend069,vendor_technician,vendor,AST-0133,WORKSHOP-01,10.32.16.10 (NAM),cctv_nvr,RESOURCE_ACCESS,success,False,True,3715602,ACC018886,direct - same account,True
2019-04-25 13:15:01+00:00,remote_access_log (synthetic),ACC018888,vend069,vendor_technician,vendor,AST-0137,WORKSHOP-01,10.32.16.10 (NAM),telemetry_broker,LOGOUT,success,False,True,0,ACC018888,direct - same account,True
2019-04-26 00:00:00+00:00,ToN_IoT IIoT telemetry (research testbed),TEL-weather-2019-04-26,,,,sensor:weather,,,,telemetry labelled 'password',13176 readings,False,False,0,13176 attack-labelled readings on 2019-04-26,"CONTEXT ONLY - same calendar day, different source environment",True
2019-04-26 03:00:00+00:00,remote_access_log (synthetic),ACC019316,vend069,vendor_technician,vendor,AST-0124,WORKSHOP-01,41.182.90.6 (ZAF),telemetry_broker,LOGIN_SUCCESS,success,False,False,0,ACC019316,direct - same account,True
2019-04-26 03:07:00+00:00,remote_access_log (synthetic),ACC019317,vend069,vendor_technician,vendor,AST-0142,WORKSHOP-01,41.182.90.6 (ZAF),historian,RESOURCE_ACCESS,success,True,False,8730310,ACC019317,direct - same account,True
2019-04-26 03:07:00+00:00,UEBA rule engine,R7-0163,vend069,vendor_technician,vendor,AST-0142,,41.182.90.6,,ALERT R7,high,False,False,0,ACC019317,derived from the events above,True
2019-04-26 03:08:00+00:00,remote_access_log (synthetic),ACC019318,vend069,vendor_technician,vendor,AST-0152,WORKSHOP-01,41.182.90.6 (ZAF),plc_engineering_ws,RESOURCE_ACCESS,success,True,False,8775137,ACC019318,direct - same account,True
2019-04-26 03:08:00+00:00,UEBA rule engine,R7-0164,vend069,vendor_technician,vendor,AST-0152,,41.182.90.6,,ALERT R7,high,False,False,0,ACC019318,derived from the events above,True
2019-04-26 03:12:00+00:00,remote_access_log (synthetic),ACC019320,vend069,vendor_technician,vendor,AST-0133,WORKSHOP-01,41.182.90.6 (ZAF),scada_hmi,RESOURCE_ACCESS,success,True,False,8248293,ACC019320,direct - same account,True
2019-04-26 03:12:00+00:00,UEBA rule engine,R7-0165,vend069,vendor_technician,vendor,AST-0133,,41.182.90.6,,ALERT R7,high,False,False,0,ACC019320,derived from the events above,True
2019-04-26 04:11:00+00:00,UEBA rule engine,R7-0166,vend069,vendor_technician,vendor,AST-0142,,41.182.90.6,,ALERT R7,high,False,False,0,ACC019339,derived from the events above,True
2019-04-26 04:11:00+00:00,remote_access_log (synthetic),ACC019339,vend069,vendor_technician,vendor,AST-0142,WORKSHOP-01,41.182.90.6 (ZAF),plc_engineering_ws,RESOURCE_ACCESS,success,True,False,15017659,ACC019339,direct - same account,True
2019-04-26 07:56:03+00:00,remote_access_log (synthetic),ACC019429,vend069,vendor_technician,vendor,AST-0152,WORKSHOP-01,10.32.16.10 (NAM),maintenance_portal,LOGIN_SUCCESS,success,False,True,0,ACC019429,direct - same account,True
2019-04-26 08:54:13+00:00,remote_access_log (synthetic),ACC019456,vend069,vendor_technician,vendor,AST-0135,WORKSHOP-01,10.32.16.10 (NAM),cctv_nvr,LOGOUT,success,False,True,0,ACC019456,direct - same account,True
2019-04-27 00:00:00+00:00,ToN_IoT IIoT telemetry (research testbed),TEL-modbus-2019-04-27,,,,sensor:modbus,,,,telemetry labelled 'password',10652 readings,False,False,0,10652 attack-labelled readings on 2019-04-27,"CONTEXT ONLY - same calendar day, different source environment",True
2019-04-27 01:00:00+00:00,remote_access_log (synthetic),ACC020139,vend069,vendor_technician,vendor,AST-0124,WORKSHOP-01,41.182.90.6 (ZAF),maintenance_portal,LOGIN_SUCCESS,success,False,False,0,ACC020139,direct - same account,True
2019-04-27 01:03:00+00:00,remote_access_log (synthetic),ACC020141,vend069,vendor_technician,vendor,AST-0124,WORKSHOP-01,41.182.90.6 (ZAF),scada_hmi,RESOURCE_ACCESS,success,True,False,16192942,ACC020141,direct - same account,True
2019-04-27 01:03:00+00:00,UEBA rule engine,R7-0167,vend069,vendor_technician,vendor,AST-0124,,41.182.90.6,,ALERT R7,high,False,False,0,ACC020141,derived from the events above,True
2019-04-27 01:24:00+00:00,remote_access_log (synthetic),ACC020144,vend069,vendor_technician,vendor,AST-0137,WORKSHOP-01,41.182.90.6 (ZAF),historian,RESOURCE_ACCESS,success,True,False,6475850,ACC020144,direct - same account,True
2019-04-27 01:24:00+00:00,UEBA rule engine,R7-0168,vend069,vendor_technician,vendor,AST-0137,,41.182.90.6,,ALERT R7,high,False,False,0,ACC020144,derived from the events above,True
2019-04-27 01:55:00+00:00,UEBA rule engine,R7-0169,vend069,vendor_technician,vendor,AST-0133,,41.182.90.6,,ALERT R7,high,False,False,0,ACC020148,derived from the events above,True
2019-04-27 01:55:00+00:00,remote_access_log (synthetic),ACC020148,vend069,vendor_technician,vendor,AST-0133,WORKSHOP-01,41.182.90.6 (ZAF),plc_engineering_ws,RESOURCE_ACCESS,success,True,False,9536225,ACC020148,direct - same account,True
2019-04-27 01:56:00+00:00,remote_access_log (synthetic),ACC020149,vend069,vendor_technician,vendor,AST-0135,WORKSHOP-01,41.182.90.6 (ZAF),scada_hmi,RESOURCE_ACCESS,success,True,False,15110175,ACC020149,direct - same account,True
2019-04-27 01:56:00+00:00,UEBA rule engine,R7-0170,vend069,vendor_technician,vendor,AST-0135,,41.182.90.6,,ALERT R7,high,False,False,0,ACC020149,derived from the events above,True
2019-04-28 00:00:00+00:00,ToN_IoT IIoT telemetry (research testbed),TEL-modbus-2019-04-28,,,,sensor:modbus,,,,telemetry labelled 'backdoor',20000 readings,False,False,0,20000 attack-labelled readings on 2019-04-28,"CONTEXT ONLY - same calendar day, different source environment",True
2019-04-28 00:00:00+00:00,ToN_IoT IIoT telemetry (research testbed),TEL-weather-2019-04-28,,,,sensor:weather,,,,telemetry labelled 'backdoor',15000 readings,False,False,0,15000 attack-labelled readings on 2019-04-28,"CONTEXT ONLY - same calendar day, different source environment",True
2019-04-28 00:00:00+00:00,ToN_IoT IIoT telemetry (research testbed),TEL-gps_tracker-2019-04-28,,,,sensor:gps_tracker,,,,telemetry labelled 'backdoor',10000 readings,False,False,0,10000 attack-labelled readings on 2019-04-28,"CONTEXT ONLY - same calendar day, different source environment",True
2019-04-28 02:00:00+00:00,remote_access_log (synthetic),ACC020550,vend069,vendor_technician,vendor,AST-0135,WORKSHOP-01,41.182.90.6 (ZAF),maintenance_portal,LOGIN_SUCCESS,success,False,False,0,ACC020550,direct - same account,True
2019-04-28 02:37:00+00:00,remote_access_log (synthetic),ACC020553,vend069,vendor_technician,vendor,AST-0142,WORKSHOP-01,41.182.90.6 (ZAF),historian,RESOURCE_ACCESS,success,True,False,6336294,ACC020553,direct - same account,True
2019-04-28 02:37:00+00:00,UEBA rule engine,R7-0171,vend069,vendor_technician,vendor,AST-0142,,41.182.90.6,,ALERT R7,high,False,False,0,ACC020553,derived from the events above,True
2019-04-28 02:42:00+00:00,remote_access_log (synthetic),ACC020554,vend069,vendor_technician,vendor,AST-0142,WORKSHOP-01,41.182.90.6 (ZAF),scada_hmi,RESOURCE_ACCESS,success,True,False,11192891,ACC020554,direct - same account,True
2019-04-28 02:42:00+00:00,UEBA rule engine,R7-0172,vend069,vendor_technician,vendor,AST-0142,,41.182.90.6,,ALERT R7,high,False,False,0,ACC020554,derived from the events above,True
2019-04-28 02:52:00+00:00,remote_access_log (synthetic),ACC020557,vend069,vendor_technician,vendor,AST-0142,WORKSHOP-01,41.182.90.6 (ZAF),scada_hmi,RESOURCE_ACCESS,success,True,False,9475676,ACC020557,direct - same account,True
2019-04-28 02:52:00+00:00,UEBA rule engine,R7-0173,vend069,vendor_technician,vendor,AST-0142,,41.182.90.6,,ALERT R7,high,False,False,0,ACC020557,derived from the events above,True
2019-04-28 02:56:00+00:00,remote_access_log (synthetic),ACC020559,vend069,vendor_technician,vendor,AST-0124,WORKSHOP-01,41.182.90.6 (ZAF),historian,RESOURCE_ACCESS,success,True,False,6552985,ACC020559,direct - same account,True
2019-04-28 02:56:00+00:00,UEBA rule engine,R7-0174,vend069,vendor_technician,vendor,AST-0124,,41.182.90.6,,ALERT R7,high,False,False,0,ACC020559,derived from the events above,True
2019-04-28 08:08:38+00:00,remote_access_log (synthetic),ACC020618,vend069,vendor_technician,vendor,AST-0133,WORKSHOP-01,10.32.16.10 (NAM),telemetry_broker,LOGIN_SUCCESS,success,False,True,0,ACC020618,direct - same account,True
2019-04-28 08:09:11+00:00,remote_access_log (synthetic),ACC020619,vend069,vendor_technician,vendor,AST-0152,WORKSHOP-01,10.32.16.10 (NAM),telemetry_broker,RESOURCE_ACCESS,success,False,True,1663324,ACC020619,direct - same account,True
2019-04-28 08:11:12+00:00,remote_access_log (synthetic),ACC020622,vend069,vendor_technician,vendor,AST-0124,WORKSHOP-01,10.32.16.10 (NAM),maintenance_portal,RESOURCE_ACCESS,success,False,True,1028026,ACC020622,direct - same account,True
2019-04-28 08:11:38+00:00,remote_access_log (synthetic),ACC020623,vend069,vendor_technician,vendor,AST-0133,WORKSHOP-01,10.32.16.10 (NAM),telemetry_broker,LOGOUT,success,False,True,0,ACC020623,direct - same account,True
2019-04-28 17:58:07+00:00,remote_access_log (synthetic),ACC020842,vend069,vendor_technician,vendor,AST-0142,WORKSHOP-01,10.32.16.10 (NAM),telemetry_broker,LOGIN_SUCCESS,success,False,True,0,ACC020842,direct - same account,True
2019-04-28 18:16:22+00:00,remote_access_log (synthetic),ACC020853,vend069,vendor_technician,vendor,AST-0142,WORKSHOP-01,10.32.16.10 (NAM),cctv_nvr,RESOURCE_ACCESS,success,False,True,3101938,ACC020853,direct - same account,True
2019-04-28 19:01:00+00:00,remote_access_log (synthetic),ACC020864,vend069,vendor_technician,vendor,AST-0133,WORKSHOP-01,10.32.16.10 (NAM),maintenance_portal,LOGOUT,success,False,True,0,ACC020864,direct - same account,True
2019-04-29 10:01:44+00:00,remote_access_log (synthetic),ACC021198,vend069,vendor_technician,vendor,AST-0133,WORKSHOP-01,10.32.16.10 (NAM),cctv_nvr,LOGIN_SUCCESS,success,False,True,0,ACC021198,direct - same account,False
2019-04-29 10:12:30+00:00,remote_access_log (synthetic),ACC021203,vend069,vendor_technician,vendor,AST-0133,WORKSHOP-01,10.32.16.10 (NAM),telemetry_broker,RESOURCE_ACCESS,success,False,True,1720199,ACC021203,direct - same account,False
2019-04-29 10:13:17+00:00,remote_access_log (synthetic),ACC021205,vend069,vendor_technician,vendor,AST-0137,WORKSHOP-01,10.32.16.10 (NAM),historian,LOGOUT,success,False,True,0,ACC021205,direct - same account,False
2019-04-29 14:48:49+00:00,remote_access_log (synthetic),ACC021427,vend069,vendor_technician,vendor,AST-0135,WORKSHOP-01,10.32.16.10 (NAM),telemetry_broker,LOGIN_SUCCESS,success,False,True,0,ACC021427,direct - same account,False
2019-04-29 14:56:44+00:00,remote_access_log (synthetic),ACC021431,vend069,vendor_technician,vendor,AST-0133,WORKSHOP-01,10.32.16.10 (NAM),telemetry_broker,RESOURCE_ACCESS,success,False,True,330204,ACC021431,direct - same account,False
2019-04-29 15:42:41+00:00,remote_access_log (synthetic),ACC021475,vend069,vendor_technician,vendor,AST-0137,WORKSHOP-01,10.32.16.10 (NAM),telemetry_broker,LOGOUT,success,False,True,0,ACC021475,direct - same account,False
2019-04-30 10:15:42+00:00,remote_access_log (synthetic),ACC022070,vend069,vendor_technician,vendor,AST-0152,WORKSHOP-01,10.32.16.10 (NAM),historian,LOGIN_SUCCESS,success,False,True,0,ACC022070,direct - same account,False
2019-04-30 10:28:45+00:00,remote_access_log (synthetic),ACC022090,vend069,vendor_technician,vendor,AST-0133,WORKSHOP-01,10.32.16.10 (NAM),historian,RESOURCE_ACCESS,success,False,True,3852269,ACC022090,direct - same account,False
2019-04-30 10:31:23+00:00,remote_access_log (synthetic),ACC022096,vend069,vendor_technician,vendor,AST-0124,WORKSHOP-01,10.32.16.10 (NAM),historian,RESOURCE_ACCESS,success,False,True,6101936,ACC022096,direct - same account,False
2019-04-30 10:47:58+00:00,remote_access_log (synthetic),ACC022105,vend069,vendor_technician,vendor,AST-0124,WORKSHOP-01,10.32.16.10 (NAM),maintenance_portal,LOGOUT,success,False,True,0,ACC022105,direct - same account,False
2019-04-30 15:33:49+00:00,remote_access_log (synthetic),ACC022382,vend069,vendor_technician,vendor,AST-0135,WORKSHOP-01,10.32.16.10 (NAM),cctv_nvr,LOGIN_FAILURE,failure,False,True,0,ACC022382,direct - same account,False
2019-04-30 15:36:34+00:00,remote_access_log (synthetic),ACC022386,vend069,vendor_technician,vendor,AST-0124,WORKSHOP-01,10.32.16.10 (NAM),maintenance_portal,LOGIN_SUCCESS,success,False,True,0,ACC022386,direct - same account,False
2019-04-30 23:27:25+00:00,remote_access_log (synthetic),ACC022660,vend069,vendor_technician,vendor,AST-0133,WORKSHOP-01,10.32.16.10 (NAM),maintenance_portal,LOGIN_SUCCESS,success,False,True,0,ACC022660,direct - same account,False
2019-04-30 23:27:59+00:00,remote_access_log (synthetic),ACC022661,vend069,vendor_technician,vendor,AST-0152,WORKSHOP-01,10.32.16.10 (NAM),historian,RESOURCE_ACCESS,success,False,True,1543029,ACC022661,direct - same account,False
2019-04-30 23:30:02+00:00,remote_access_log (synthetic),ACC022663,vend069,vendor_technician,vendor,AST-0137,WORKSHOP-01,10.32.16.10 (NAM),historian,RESOURCE_ACCESS,success,False,True,1570782,ACC022663,direct - same account,False
2019-04-30 23:33:44+00:00,remote_access_log (synthetic),ACC022670,vend069,vendor_technician,vendor,AST-0142,WORKSHOP-01,10.32.16.10 (NAM),telemetry_broker,LOGOUT,success,False,True,0,ACC022670,direct - same account,False
